start_date	fips	start_deaths	end_date	end_deaths	deaths	preventable_est
2021-04-15	46057	39.0	2022-09-25	41.0	2	1
2021-04-15	46059	6.0	2022-09-25	13.0	7	5
2021-04-15	46061	4.0	2022-09-25	6.0	2	1
2021-04-15	46063	1.0	2022-09-25	3.0	2	1
2021-04-15	46065	38.0	2022-09-25	62.0	24	16
2021-04-15	46067	26.0	2022-09-25	39.0	13	9
2021-04-15	46069	1.0	2022-09-25	8.0	7	5
2021-04-15	46071	14.0	2022-09-25	21.0	7	5
2021-04-15	46073	16.0	2022-09-25	20.0	4	3
2021-04-15	46075	0.0	2022-09-25	2.0	2	1
2021-04-15	46077	14.0	2022-09-25	23.0	9	6
2021-04-15	46079	18.0	2022-09-25	28.0	10	7
2021-04-15	46081	45.0	2022-09-25	88.0	43	28
2021-04-15	46083	77.0	2022-09-25	105.0	28	19
2021-04-15	46085	11.0	2022-09-25	13.0	2	1
2021-04-15	46087	24.0	2022-09-25	32.0	8	5
2021-04-15	46089	4.0	2022-09-25	10.0	6	4
2021-04-15	46091	6.0	2022-09-25	14.0	8	5
2021-04-15	46093	31.0	2022-09-25	68.0	37	24
2021-04-15	46095	2.0	2022-09-25	8.0	6	4
2021-04-15	46097	9.0	2022-09-25	15.0	6	4
2021-04-15	46099	348.0	2022-09-25	534.0	186	123
2021-04-15	46101	17.0	2022-09-25	28.0	11	7
2021-04-15	46102	49.0	2022-09-25	61.0	12	8
2021-04-15	46103	189.0	2022-09-25	356.0	167	110
2021-04-15	46105	14.0	2022-09-25	19.0	5	3
2021-04-15	46107	4.0	2022-09-25	7.0	3	2
2021-04-15	46109	38.0	2022-09-25	53.0	15	10
2021-04-15	46111	3.0	2022-09-25	8.0	5	3
2021-04-15	46115	26.0	2022-09-25	36.0	10	7
2021-04-15	46117	2.0	2022-09-25	8.0	6	4
2021-04-15	46119	3.0	2022-09-25	3.0	0	0
2021-04-15	46121	29.0	2022-09-25	52.0	23	15
2021-04-15	46123	17.0	2022-09-25	26.0	9	6
2021-04-15	46125	56.0	2022-09-25	63.0	7	5
2021-04-15	46127	42.0	2022-09-25	52.0	10	7
2021-04-15	46129	16.0	2022-09-25	26.0	10	7
2021-04-15	46135	29.0	2022-09-25	60.0	31	20
2021-04-15	46137	9.0	2022-09-25	11.0	2	1
2021-04-15	47001	171.0	2022-09-25	368.0	197	130
2021-04-15	47003	126.0	2022-09-25	243.0	117	77
2021-04-15	47005	40.0	2022-09-25	98.0	58	38
2021-04-15	47007	11.0	2022-09-25	61.0	50	33
2021-04-15	47009	194.0	2022-09-25	472.0	278	184
2021-04-15	47011	147.0	2022-09-25	433.0	286	189
2021-04-15	47013	62.0	2022-09-25	179.0	117	77
2021-04-15	47015	31.0	2022-09-25	69.0	38	25
2021-04-15	47017	82.0	2022-09-25	163.0	81	54
2021-04-15	47019	156.0	2022-09-25	355.0	199	132
2021-04-15	47021	53.0	2022-09-25	133.0	80	53
2021-04-15	47023	51.0	2022-09-25	100.0	49	32
2021-04-15	47025	73.0	2022-09-25	194.0	121	80
2021-04-15	47027	31.0	2022-09-25	52.0	21	14
2021-04-15	47029	98.0	2022-09-25	235.0	137	91
2021-04-15	47031	121.0	2022-09-25	282.0	161	106
2021-04-15	47033	48.0	2022-09-25	88.0	40	26
2021-04-15	47035	127.0	2022-09-25	337.0	210	139
2021-04-15	47037	924.0	2022-09-25	1753.0	829	548
2021-04-15	47039	38.0	2022-09-25	71.0	33	22
2021-04-15	47041	53.0	2022-09-25	106.0	53	35
2021-04-15	47043	109.0	2022-09-25	255.0	146	97
2021-04-15	47045	104.0	2022-09-25	217.0	113	75
2021-04-15	47047	78.0	2022-09-25	196.0	118	78
2021-04-15	47049	46.0	2022-09-25	134.0	88	58
2021-04-15	47051	88.0	2022-09-25	197.0	109	72
2021-04-15	47053	144.0	2022-09-25	273.0	129	85
2021-04-15	47055	98.0	2022-09-25	201.0	103	68
2021-04-15	47057	49.0	2022-09-25	114.0	65	43
2021-04-15	47059	152.0	2022-09-25	393.0	241	159
2021-04-15	47061	32.0	2022-09-25	77.0	45	30
2021-04-15	47063	170.0	2022-09-25	377.0	207	137
2021-04-15	47065	480.0	2022-09-25	1216.0	736	487
2021-04-15	47067	12.0	2022-09-25	40.0	28	19
2021-04-15	47069	63.0	2022-09-25	125.0	62	41
2021-04-15	47071	66.0	2022-09-25	169.0	103	68
2021-04-15	47073	106.0	2022-09-25	340.0	234	155
2021-04-15	47075	61.0	2022-09-25	105.0	44	29
2021-04-15	47077	75.0	2022-09-25	171.0	96	63
2021-04-15	47079	75.0	2022-09-25	169.0	94	62
2021-04-15	47081	45.0	2022-09-25	115.0	70	46
2021-04-15	47083	33.0	2022-09-25	62.0	29	19
2021-04-15	47085	21.0	2022-09-25	80.0	59	39
2021-04-15	47087	35.0	2022-09-25	65.0	30	20
2021-04-15	47089	121.0	2022-09-25	287.0	166	110
2021-04-15	47091	38.0	2022-09-25	102.0	64	42
2021-04-15	47093	623.0	2022-09-25	1489.0	866	573
2021-04-15	47095	26.0	2022-09-25	44.0	18	12
2021-04-15	47097	44.0	2022-09-25	110.0	66	44
2021-04-15	47099	86.0	2022-09-25	214.0	128	85
2021-04-15	47101	26.0	2022-09-25	65.0	39	26
2021-04-15	47103	63.0	2022-09-25	178.0	115	76
2021-04-15	47105	69.0	2022-09-25	204.0	135	89
2021-04-15	47107	95.0	2022-09-25	274.0	179	118
2021-04-15	47109	54.0	2022-09-25	130.0	76	50
2021-04-15	47111	76.0	2022-09-25	155.0	79	52
2021-04-15	47113	240.0	2022-09-25	458.0	218	144
2021-04-15	47115	46.0	2022-09-25	135.0	89	59
2021-04-15	47117	58.0	2022-09-25	125.0	67	44
2021-04-15	47119	168.0	2022-09-25	365.0	197	130
2021-04-15	47121	23.0	2022-09-25	60.0	37	24
2021-04-15	47123	95.0	2022-09-25	254.0	159	105
2021-04-15	47125	224.0	2022-09-25	604.0	380	251
2021-04-15	47127	17.0	2022-09-25	40.0	23	15
2021-04-15	47129	39.0	2022-09-25	89.0	50	33
2021-04-15	47131	96.0	2022-09-25	203.0	107	71
2021-04-15	47133	60.0	2022-09-25	129.0	69	46
2021-04-15	47135	28.0	2022-09-25	57.0	29	19
2021-04-15	47137	24.0	2022-09-25	38.0	14	9
2021-04-15	47139	24.0	2022-09-25	85.0	61	40
2021-04-15	47141	173.0	2022-09-25	310.0	137	91
2021-04-15	47143	75.0	2022-09-25	164.0	89	59
2021-04-15	47145	102.0	2022-09-25	251.0	149	99
2021-04-15	47147	127.0	2022-09-25	321.0	194	128
2021-04-15	47149	420.0	2022-09-25	939.0	519	343
2021-04-15	47151	45.0	2022-09-25	126.0	81	54
2021-04-15	47153	28.0	2022-09-25	71.0	43	28
2021-04-15	47155	174.0	2022-09-25	435.0	261	173
2021-04-15	47157	1593.0	2022-09-25	3485.0	1892	1251
2021-04-15	47159	38.0	2022-09-25	91.0	53	35
2021-04-15	47161	28.0	2022-09-25	63.0	35	23
2021-04-15	47163	287.0	2022-09-25	760.0	473	313
2021-04-15	47165	339.0	2022-09-25	765.0	426	282
2021-04-15	47167	103.0	2022-09-25	244.0	141	93
2021-04-15	47169	22.0	2022-09-25	47.0	25	17
2021-04-15	47171	49.0	2022-09-25	100.0	51	34
2021-04-15	47173	34.0	2022-09-25	79.0	45	30
2021-04-15	47175	21.0	2022-09-25	48.0	27	18
2021-04-15	47177	81.0	2022-09-25	184.0	103	68
2021-04-15	47179	242.0	2022-09-25	520.0	278	184
2021-04-15	47181	34.0	2022-09-25	76.0	42	28
2021-04-15	47183	62.0	2022-09-25	169.0	107	71
2021-04-15	47185	68.0	2022-09-25	134.0	66	44
2021-04-15	47187	213.0	2022-09-25	423.0	210	139
2021-04-15	47189	223.0	2022-09-25	512.0	289	191
2021-04-15	48001	116.0	2022-09-25	250.0	134	89
2021-04-15	48003	47.0	2022-09-25	73.0	26	17
2021-04-15	48005	274.0	2022-09-25	495.0	221	146
2021-04-15	48007	37.0	2022-09-25	93.0	56	37
2021-04-15	48009	12.0	2022-09-25	28.0	16	11
2021-04-15	48011	6.0	2022-09-25	10.0	4	3
2021-04-15	48013	150.0	2022-09-25	237.0	87	58
2021-04-15	48015	34.0	2022-09-25	82.0	48	32
2021-04-15	48017	19.0	2022-09-25	39.0	20	13
2021-04-15	48019	27.0	2022-09-25	79.0	52	34
2021-04-15	48021	91.0	2022-09-25	243.0	152	100
2021-04-15	48023	12.0	2022-09-25	33.0	21	14
2021-04-15	48025	70.0	2022-09-25	154.0	84	56
2021-04-15	48027	421.0	2022-09-25	930.0	509	336
2021-04-15	48029	3413.0	2022-09-25	6328.0	2915	1927
2021-04-15	48031	19.0	2022-09-25	35.0	16	11
2021-04-15	48033	2.0	2022-09-25	2.0	0	0
2021-04-15	48035	33.0	2022-09-25	71.0	38	25
2021-04-15	48037	209.0	2022-09-25	446.0	237	157
2021-04-15	48039	468.0	2022-09-25	1014.0	546	361
2021-04-15	48041	243.0	2022-09-25	427.0	184	122
2021-04-15	48043	16.0	2022-09-25	32.0	16	11
2021-04-15	48045	5.0	2022-09-25	8.0	3	2
2021-04-15	48047	36.0	2022-09-25	52.0	16	11
2021-04-15	48049	136.0	2022-09-25	232.0	96	63
2021-04-15	48051	42.0	2022-09-25	68.0	26	17
2021-04-15	48053	63.0	2022-09-25	175.0	112	74
2021-04-15	48055	95.0	2022-09-25	184.0	89	59
2021-04-15	48057	23.0	2022-09-25	52.0	29	19
2021-04-15	48059	38.0	2022-09-25	75.0	37	24
2021-04-15	48061	1598.0	2022-09-25	2083.0	485	321
2021-04-15	48063	42.0	2022-09-25	77.0	35	23
2021-04-15	48065	14.0	2022-09-25	37.0	23	15
2021-04-15	48067	81.0	2022-09-25	199.0	118	78
2021-04-15	48069	32.0	2022-09-25	48.0	16	11
2021-04-15	48071	48.0	2022-09-25	114.0	66	44
2021-04-15	48073	136.0	2022-09-25	257.0	121	80
2021-04-15	48075	17.0	2022-09-25	34.0	17	11
2021-04-15	48077	16.0	2022-09-25	39.0	23	15
2021-04-15	48079	15.0	2022-09-25	23.0	8	5
2021-04-15	48081	12.0	2022-09-25	20.0	8	5
2021-04-15	48083	32.0	2022-09-25	74.0	42	28
2021-04-15	48085	808.0	2022-09-25	1551.0	743	491
2021-04-15	48087	9.0	2022-09-25	16.0	7	5
2021-04-15	48089	30.0	2022-09-25	67.0	37	24
2021-04-15	48091	312.0	2022-09-25	565.0	253	167
2021-04-15	48093	51.0	2022-09-25	78.0	27	18
2021-04-15	48095	8.0	2022-09-25	12.0	4	3
2021-04-15	48097	69.0	2022-09-25	136.0	67	44
2021-04-15	48099	85.0	2022-09-25	218.0	133	88
2021-04-15	48101	7.0	2022-09-25	9.0	2	1
2021-04-15	48103	12.0	2022-09-25	24.0	12	8
2021-04-15	48105	15.0	2022-09-25	20.0	5	3
2021-04-15	48107	29.0	2022-09-25	46.0	17	11
2021-04-15	48109	9.0	2022-09-25	14.0	5	3
2021-04-15	48111	24.0	2022-09-25	43.0	19	13
2021-04-15	48113	3922.0	2022-09-25	6912.0	2990	1977
2021-04-15	48115	68.0	2022-09-25	99.0	31	20
2021-04-15	48117	66.0	2022-09-25	116.0	50	33
2021-04-15	48119	11.0	2022-09-25	27.0	16	11
2021-04-15	48121	738.0	2022-09-25	1392.0	654	432
2021-04-15	48123	59.0	2022-09-25	104.0	45	30
2021-04-15	48125	10.0	2022-09-25	16.0	6	4
2021-04-15	48127	31.0	2022-09-25	51.0	20	13
2021-04-15	48129	15.0	2022-09-25	26.0	11	7
2021-04-15	48131	40.0	2022-09-25	71.0	31	20
2021-04-15	48133	48.0	2022-09-25	116.0	68	45
2021-04-15	48135	363.0	2022-09-25	718.0	355	235
2021-04-15	48137	6.0	2022-09-25	11.0	5	3
2021-04-15	48139	309.0	2022-09-25	600.0	291	192
2021-04-15	48141	2609.0	2022-09-25	3807.0	1198	792
2021-04-15	48143	68.0	2022-09-25	125.0	57	38
2021-04-15	48145	32.0	2022-09-25	68.0	36	24
2021-04-15	48147	107.0	2022-09-25	188.0	81	54
2021-04-15	48149	58.0	2022-09-25	114.0	56	37
2021-04-15	48151	14.0	2022-09-25	26.0	12	8
2021-04-15	48153	30.0	2022-09-25	49.0	19	13
2021-04-15	48155	10.0	2022-09-25	11.0	1	1
2021-04-15	48157	644.0	2022-09-25	1294.0	650	430
2021-04-15	48159	26.0	2022-09-25	45.0	19	13
2021-04-15	48161	49.0	2022-09-25	85.0	36	24
2021-04-15	48163	48.0	2022-09-25	95.0	47	31
2021-04-15	48165	43.0	2022-09-25	83.0	40	26
2021-04-15	48167	399.0	2022-09-25	878.0	479	317
2021-04-15	48169	22.0	2022-09-25	30.0	8	5
2021-04-15	48171	48.0	2022-09-25	113.0	65	43
2021-04-15	48173	2.0	2022-09-25	3.0	1	1
2021-04-15	48175	13.0	2022-09-25	32.0	19	13
2021-04-15	48177	57.0	2022-09-25	105.0	48	32
2021-04-15	48179	55.0	2022-09-25	131.0	76	50
2021-04-15	48181	338.0	2022-09-25	662.0	324	214
2021-04-15	48183	351.0	2022-09-25	710.0	359	237
2021-04-15	48185	66.0	2022-09-25	125.0	59	39
2021-04-15	48187	208.0	2022-09-25	413.0	205	136
2021-04-15	48189	154.0	2022-09-25	248.0	94	62
2021-04-15	48191	14.0	2022-09-25	24.0	10	7
2021-04-15	48193	26.0	2022-09-25	35.0	9	6
2021-04-15	48195	25.0	2022-09-25	30.0	5	3
2021-04-15	48197	12.0	2022-09-25	20.0	8	5
2021-04-15	48199	109.0	2022-09-25	254.0	145	96
2021-04-15	48201	6024.0	2022-09-25	11294.0	5270	3484
2021-04-15	48203	105.0	2022-09-25	231.0	126	83
2021-04-15	48205	2.0	2022-09-25	3.0	1	1
2021-04-15	48207	27.0	2022-09-25	39.0	12	8
2021-04-15	48209	241.0	2022-09-25	532.0	291	192
2021-04-15	48211	2.0	2022-09-25	8.0	6	4
2021-04-15	48213	184.0	2022-09-25	432.0	248	164
2021-04-15	48215	2801.0	2022-09-25	3995.0	1194	789
2021-04-15	48217	106.0	2022-09-25	199.0	93	61
2021-04-15	48219	101.0	2022-09-25	165.0	64	42
2021-04-15	48221	125.0	2022-09-25	284.0	159	105
2021-04-15	48223	108.0	2022-09-25	187.0	79	52
2021-04-15	48225	51.0	2022-09-25	114.0	63	42
2021-04-15	48227	101.0	2022-09-25	191.0	90	59
2021-04-15	48229	11.0	2022-09-25	18.0	7	5
2021-04-15	48231	164.0	2022-09-25	373.0	209	138
2021-04-15	48233	71.0	2022-09-25	138.0	67	44
2021-04-15	48235	1.0	2022-09-25	3.0	2	1
2021-04-15	48237	16.0	2022-09-25	30.0	14	9
2021-04-15	48239	31.0	2022-09-25	60.0	29	19
2021-04-15	48241	88.0	2022-09-25	199.0	111	73
2021-04-15	48243	5.0	2022-09-25	10.0	5	3
2021-04-15	48245	411.0	2022-09-25	865.0	454	300
2021-04-15	48247	16.0	2022-09-25	22.0	6	4
2021-04-15	48249	97.0	2022-09-25	221.0	124	82
2021-04-15	48251	362.0	2022-09-25	759.0	397	262
2021-04-15	48253	53.0	2022-09-25	93.0	40	26
2021-04-15	48255	36.0	2022-09-25	73.0	37	24
2021-04-15	48257	252.0	2022-09-25	544.0	292	193
2021-04-15	48259	72.0	2022-09-25	129.0	57	38
2021-04-15	48261	2.0	2022-09-25	2.0	0	0
2021-04-15	48263	2.0	2022-09-25	4.0	2	1
2021-04-15	48265	86.0	2022-09-25	193.0	107	71
2021-04-15	48267	6.0	2022-09-25	15.0	9	6
2021-04-15	48269	0.0	2022-09-25	0.0	0	0
2021-04-15	48271	6.0	2022-09-25	12.0	6	4
2021-04-15	48273	92.0	2022-09-25	152.0	60	40
2021-04-15	48275	17.0	2022-09-25	25.0	8	5
2021-04-15	48277	154.0	2022-09-25	268.0	114	75
2021-04-15	48279	82.0	2022-09-25	124.0	42	28
2021-04-15	48281	32.0	2022-09-25	93.0	61	40
2021-04-15	48283	28.0	2022-09-25	49.0	21	14
2021-04-15	48285	75.0	2022-09-25	123.0	48	32
2021-04-15	48287	39.0	2022-09-25	62.0	23	15
2021-04-15	48289	42.0	2022-09-25	95.0	53	35
2021-04-15	48291	177.0	2022-09-25	409.0	232	153
2021-04-15	48293	73.0	2022-09-25	129.0	56	37
2021-04-15	48295	12.0	2022-09-25	17.0	5	3
2021-04-15	48297	22.0	2022-09-25	42.0	20	13
2021-04-15	48299	51.0	2022-09-25	98.0	47	31
2021-04-15	48301	0.0	2022-09-25	1.0	1	1
2021-04-15	48303	781.0	2022-09-25	1359.0	578	382
2021-04-15	48305	23.0	2022-09-25	40.0	17	11
2021-04-15	48307	19.0	2022-09-25	49.0	30	20
2021-04-15	48309	465.0	2022-09-25	935.0	470	311
2021-04-15	48311	5.0	2022-09-25	9.0	4	3
2021-04-15	48313	28.0	2022-09-25	59.0	31	20
2021-04-15	48315	33.0	2022-09-25	61.0	28	19
2021-04-15	48317	18.0	2022-09-25	26.0	8	5
2021-04-15	48319	6.0	2022-09-25	13.0	7	5
2021-04-15	48321	101.0	2022-09-25	184.0	83	55
2021-04-15	48323	350.0	2022-09-25	473.0	123	81
2021-04-15	48325	103.0	2022-09-25	208.0	105	69
2021-04-15	48327	9.0	2022-09-25	12.0	3	2
2021-04-15	48329	265.0	2022-09-25	507.0	242	160
2021-04-15	48331	46.0	2022-09-25	106.0	60	40
2021-04-15	48333	21.0	2022-09-25	37.0	16	11
2021-04-15	48335	30.0	2022-09-25	50.0	20	13
2021-04-15	48337	71.0	2022-09-25	131.0	60	40
2021-04-15	48339	536.0	2022-09-25	1334.0	798	528
2021-04-15	48341	72.0	2022-09-25	113.0	41	27
2021-04-15	48343	33.0	2022-09-25	75.0	42	28
2021-04-15	48345	8.0	2022-09-25	13.0	5	3
2021-04-15	48347	165.0	2022-09-25	269.0	104	69
2021-04-15	48349	154.0	2022-09-25	226.0	72	48
2021-04-15	48351	35.0	2022-09-25	63.0	28	19
2021-04-15	48353	51.0	2022-09-25	101.0	50	33
2021-04-15	48355	762.0	2022-09-25	1558.0	796	526
2021-04-15	48357	26.0	2022-09-25	49.0	23	15
2021-04-15	48359	4.0	2022-09-25	6.0	2	1
2021-04-15	48361	145.0	2022-09-25	366.0	221	146
2021-04-15	48363	74.0	2022-09-25	155.0	81	54
2021-04-15	48365	74.0	2022-09-25	133.0	59	39
2021-04-15	48367	175.0	2022-09-25	466.0	291	192
2021-04-15	48369	35.0	2022-09-25	53.0	18	12
2021-04-15	48371	34.0	2022-09-25	72.0	38	25
2021-04-15	48373	107.0	2022-09-25	261.0	154	102
2021-04-15	48375	442.0	2022-09-25	753.0	311	206
2021-04-15	48377	24.0	2022-09-25	40.0	16	11
2021-04-15	48379	25.0	2022-09-25	60.0	35	23
2021-04-15	48381	292.0	2022-09-25	529.0	237	157
2021-04-15	48383	8.0	2022-09-25	15.0	7	5
2021-04-15	48385	12.0	2022-09-25	25.0	13	9
2021-04-15	48387	37.0	2022-09-25	71.0	34	22
2021-04-15	48389	42.0	2022-09-25	75.0	33	22
2021-04-15	48391	20.0	2022-09-25	39.0	19	13
2021-04-15	48393	1.0	2022-09-25	2.0	1	1
2021-04-15	48395	40.0	2022-09-25	78.0	38	25
2021-04-15	48397	153.0	2022-09-25	272.0	119	79
2021-04-15	48399	37.0	2022-09-25	69.0	32	21
2021-04-15	48401	105.0	2022-09-25	236.0	131	87
2021-04-15	48403	43.0	2022-09-25	90.0	47	31
2021-04-15	48405	32.0	2022-09-25	45.0	13	9
2021-04-15	48407	36.0	2022-09-25	106.0	70	46
2021-04-15	48409	147.0	2022-09-25	356.0	209	138
2021-04-15	48411	23.0	2022-09-25	38.0	15	10
2021-04-15	48413	6.0	2022-09-25	9.0	3	2
2021-04-15	48415	62.0	2022-09-25	105.0	43	28
2021-04-15	48417	5.0	2022-09-25	12.0	7	5
2021-04-15	48419	66.0	2022-09-25	134.0	68	45
2021-04-15	48421	12.0	2022-09-25	16.0	4	3
2021-04-15	48423	456.0	2022-09-25	986.0	530	350
2021-04-15	48425	14.0	2022-09-25	37.0	23	15
2021-04-15	48427	295.0	2022-09-25	371.0	76	50
2021-04-15	48429	25.0	2022-09-25	51.0	26	17
2021-04-15	48431	4.0	2022-09-25	9.0	5	3
2021-04-15	48433	6.0	2022-09-25	7.0	1	1
2021-04-15	48435	8.0	2022-09-25	14.0	6	4
2021-04-15	48437	17.0	2022-09-25	34.0	17	11
2021-04-15	48439	3369.0	2022-09-25	6100.0	2731	1805
2021-04-15	48441	399.0	2022-09-25	744.0	345	228
2021-04-15	48443	2.0	2022-09-25	3.0	1	1
2021-04-15	48445	55.0	2022-09-25	85.0	30	20
2021-04-15	48447	5.0	2022-09-25	10.0	5	3
2021-04-15	48449	84.0	2022-09-25	132.0	48	32
2021-04-15	48451	269.0	2022-09-25	563.0	294	194
2021-04-15	48453	973.0	2022-09-25	1788.0	815	539
2021-04-15	48455	24.0	2022-09-25	75.0	51	34
2021-04-15	48457	37.0	2022-09-25	88.0	51	34
2021-04-15	48459	74.0	2022-09-25	190.0	116	77
2021-04-15	48461	10.0	2022-09-25	18.0	8	5
2021-04-15	48463	71.0	2022-09-25	147.0	76	50
2021-04-15	48465	217.0	2022-09-25	305.0	88	58
2021-04-15	48467	115.0	2022-09-25	292.0	177	117
2021-04-15	48469	198.0	2022-09-25	420.0	222	147
2021-04-15	48471	125.0	2022-09-25	215.0	90	59
2021-04-15	48473	46.0	2022-09-25	109.0	63	42
2021-04-15	48475	24.0	2022-09-25	48.0	24	16
2021-04-15	48477	90.0	2022-09-25	151.0	61	40
2021-04-15	48479	829.0	2022-09-25	1059.0	230	152
2021-04-15	48481	112.0	2022-09-25	224.0	112	74
2021-04-15	48483	10.0	2022-09-25	24.0	14	9
2021-04-15	48485	374.0	2022-09-25	699.0	325	215
2021-04-15	48487	55.0	2022-09-25	89.0	34	22
2021-04-15	48489	88.0	2022-09-25	135.0	47	31
2021-04-15	48491	461.0	2022-09-25	951.0	490	324
2021-04-15	48493	68.0	2022-09-25	163.0	95	63
2021-04-15	48495	21.0	2022-09-25	35.0	14	9
2021-04-15	48497	118.0	2022-09-25	279.0	161	106
2021-04-15	48499	125.0	2022-09-25	297.0	172	114
2021-04-15	48501	26.0	2022-09-25	42.0	16	11
2021-04-15	48503	44.0	2022-09-25	95.0	51	34
2021-04-15	48505	34.0	2022-09-25	56.0	22	15
2021-04-15	48507	43.0	2022-09-25	70.0	27	18
2021-04-15	49001	7.0	2022-09-25	16.0	9	6
2021-04-15	49003	50.0	2022-09-25	127.0	77	51
2021-04-15	49005	45.0	2022-09-25	114.0	69	46
2021-04-15	49007	16.0	2022-09-25	53.0	37	24
2021-04-15	49009	0.0	2022-09-25	0.0	0	0
2021-04-15	49011	162.0	2022-09-25	426.0	264	175
2021-04-15	49013	9.0	2022-09-25	27.0	18	12
2021-04-15	49015	9.0	2022-09-25	28.0	19	13
2021-04-15	49017	10.0	2022-09-25	16.0	6	4
2021-04-15	49019	3.0	2022-09-25	6.0	3	2
2021-04-15	49021	32.0	2022-09-25	95.0	63	42
2021-04-15	49023	12.0	2022-09-25	27.0	15	10
2021-04-15	49025	5.0	2022-09-25	15.0	10	7
2021-04-15	49027	13.0	2022-09-25	36.0	23	15
2021-04-15	49029	11.0	2022-09-25	15.0	4	3
2021-04-15	49031	2.0	2022-09-25	7.0	5	3
2021-04-15	49033	0.0	2022-09-25	0.0	0	0
2021-04-15	49035	838.0	2022-09-25	1725.0	887	586
2021-04-15	49037	37.0	2022-09-25	50.0	13	9
2021-04-15	49039	22.0	2022-09-25	57.0	35	23
2021-04-15	49041	14.0	2022-09-25	31.0	17	11
2021-04-15	49043	11.0	2022-09-25	27.0	16	11
2021-04-15	49045	41.0	2022-09-25	109.0	68	45
2021-04-15	49047	20.0	2022-09-25	76.0	56	37
2021-04-15	49049	372.0	2022-09-25	842.0	470	311
2021-04-15	49051	21.0	2022-09-25	37.0	16	11
2021-04-15	49053	204.0	2022-09-25	483.0	279	184
2021-04-15	49055	0.0	2022-09-25	0.0	0	0
2021-04-15	49057	191.0	2022-09-25	461.0	270	178
2021-04-15	50001	8.0	2022-09-25	22.0	14	9
2021-04-15	50003	12.0	2022-09-25	75.0	63	42
2021-04-15	50005	5.0	2022-09-25	32.0	27	18
2021-04-15	50007	101.0	2022-09-25	188.0	87	58
2021-04-15	50009	1.0	2022-09-25	3.0	2	1
2021-04-15	50011	37.0	2022-09-25	70.0	33	22
2021-04-15	50013	2.0	2022-09-25	6.0	4	3
2021-04-15	50015	3.0	2022-09-25	20.0	17	11
2021-04-15	50017	3.0	2022-09-25	14.0	11	7
2021-04-15	50019	9.0	2022-09-25	38.0	29	19
2021-04-15	50021	18.0	2022-09-25	80.0	62	41
2021-04-15	50023	15.0	2022-09-25	63.0	48	32
2021-04-15	50025	14.0	2022-09-25	42.0	28	19
2021-04-15	50027	12.0	2022-09-25	61.0	49	32
2021-04-15	51001	40.0	2022-09-25	112.0	72	48
2021-04-15	51003	82.0	2022-09-25	189.0	107	71
2021-04-15	51005	48.0	2022-09-25	106.0	58	38
2021-04-15	51007	30.0	2022-09-25	60.0	30	20
2021-04-15	51009	33.0	2022-09-25	100.0	67	44
2021-04-15	51011	24.0	2022-09-25	58.0	34	22
2021-04-15	51013	249.0	2022-09-25	338.0	89	59
2021-04-15	51015	69.0	2022-09-25	231.0	162	107
2021-04-15	51017	10.0	2022-09-25	22.0	12	8
2021-04-15	51019	97.0	2022-09-25	256.0	159	105
2021-04-15	51021	10.0	2022-09-25	26.0	16	11
2021-04-15	51023	35.0	2022-09-25	109.0	74	49
2021-04-15	51025	20.0	2022-09-25	51.0	31	20
2021-04-15	51027	37.0	2022-09-25	130.0	93	61
2021-04-15	51029	30.0	2022-09-25	61.0	31	20
2021-04-15	51031	81.0	2022-09-25	230.0	149	99
2021-04-15	51033	35.0	2022-09-25	90.0	55	36
2021-04-15	51035	67.0	2022-09-25	154.0	87	58
2021-04-15	51036	15.0	2022-09-25	31.0	16	11
2021-04-15	51037	18.0	2022-09-25	46.0	28	19
2021-04-15	51041	407.0	2022-09-25	815.0	408	270
2021-04-15	51043	19.0	2022-09-25	54.0	35	23
2021-04-15	51045	5.0	2022-09-25	23.0	18	12
2021-04-15	51047	58.0	2022-09-25	164.0	106	70
2021-04-15	51049	9.0	2022-09-25	28.0	19	13
2021-04-15	51051	15.0	2022-09-25	57.0	42	28
2021-04-15	51053	42.0	2022-09-25	101.0	59	39
2021-04-15	51057	8.0	2022-09-25	37.0	29	19
2021-04-15	51059	1058.0	2022-09-25	1578.0	520	344
2021-04-15	51061	63.0	2022-09-25	157.0	94	62
2021-04-15	51063	20.0	2022-09-25	50.0	30	20
2021-04-15	51065	17.0	2022-09-25	50.0	33	22
2021-04-15	51067	73.0	2022-09-25	208.0	135	89
2021-04-15	51069	95.0	2022-09-25	262.0	167	110
2021-04-15	51071	18.0	2022-09-25	52.0	34	22
2021-04-15	51073	47.0	2022-09-25	109.0	62	41
2021-04-15	51075	23.0	2022-09-25	58.0	35	23
2021-04-15	51077	33.0	2022-09-25	84.0	51	34
2021-04-15	51079	16.0	2022-09-25	63.0	47	31
2021-04-15	51081	24.0	2022-09-25	43.0	19	13
2021-04-15	51083	75.0	2022-09-25	177.0	102	67
2021-04-15	51085	149.0	2022-09-25	318.0	169	112
2021-04-15	51087	590.0	2022-09-25	1011.0	421	278
2021-04-15	51089	121.0	2022-09-25	287.0	166	110
2021-04-15	51091	1.0	2022-09-25	6.0	5	3
2021-04-15	51093	63.0	2022-09-25	124.0	61	40
2021-04-15	51095	70.0	2022-09-25	132.0	62	41
2021-04-15	51097	8.0	2022-09-25	13.0	5	3
2021-04-15	51099	18.0	2022-09-25	48.0	30	20
